Working_Year,Designation,Experience,Employment_Status,Employee_Location,Company_Size,Remote_Working_Ratio,Salary_USD
2023.0,Research Scientist,SE,FT,US,L,0,247600.0
2023.0,Data Scientist,SE,FT,US,L,0,247600.0
2023.0,Data Scientist,SE,FT,US,L,0,247600.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,247500.0
2023.0,Head of Data,EX,FT,US,M,0,247500.0
2023.0,Head of Data,EX,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Business Intelligence Engineer,EX,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,247500.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Research Scientist,SE,FT,US,L,0,247600.0
2023.0,Data Engineer,SE,FT,US,M,100,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Scientist,MI,FT,US,M,0,245000.0
2023.0,Data Engineer,SE,FT,US,M,100,245000.0
2023.0,Data Science,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Scientist,SE,FT,US,M,100,245000.0
2023.0,Data Engineer,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Research Engineer,SE,FT,US,M,0,245000.0
2023.0,Research Engineer,SE,FT,US,M,0,245000.0
2023.0,Analytics Engineer,SE,FT,US,M,100,245000.0
2023.0,Data Engineer,SE,FT,US,M,100,245000.0
2023.0,ML Engineer,SE,FT,US,M,100,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Data Engineer,SE,FT,US,M,100,247300.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,ML Engineer,SE,FT,US,M,0,247250.0
2023.0,Research Scientist,SE,FT,US,M,0,247250.0
2023.0,Data Engineer,SE,FT,US,M,0,247250.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,US,M,100,247000.0
2023.0,Director of Data Science,EX,FT,US,M,100,247000.0
2023.0,Applied Scientist,SE,FT,US,M,0,246500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,245700.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,245700.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,245700.0
2023.0,Data Science Manager,SE,FT,US,M,0,245100.0
2023.0,Data Engineer,SE,FT,US,M,0,247300.0
2023.0,Research Scientist,SE,FT,US,L,0,247600.0
2023.0,Data Engineer,SE,FT,US,M,0,248000.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Data Engineer,EX,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,MI,FT,US,M,0,250000.0
2023.0,Data Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Analyst,MI,FT,US,M,0,250000.0
2023.0,Data Engineer,MI,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,MI,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Applied Scientist,MI,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Research Engineer,SE,FT,US,M,100,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Research Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Strategy Manager,SE,FT,US,M,100,250000.0
2023.0,Data Lead,EX,FT,US,M,0,250000.0
2023.0,Data Analyst,MI,FT,US,M,0,250000.0
2023.0,Research Scientist,EN,FT,US,M,0,250800.0
2023.0,Research Scientist,EN,FT,US,M,0,250800.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250500.0
2023.0,Data Architect,SE,FT,US,M,0,250500.0
2023.0,Data Architect,SE,FT,US,M,0,250500.0
2023.0,Director of Data Science,EX,FT,US,M,100,250300.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Research Engineer,EN,FT,US,M,0,250000.0
2023.0,Applied Scientist,SE,FT,US,M,100,250000.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,MI,FT,US,M,0,250000.0
2023.0,Analytics Engineer,EX,FT,US,M,100,250000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Analyst,MI,FT,US,M,100,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,EX,FT,US,M,100,250000.0
2023.0,Director of Data Science,EX,FT,US,M,0,249300.0
2023.0,Director of Data Science,EX,FT,US,M,0,249300.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Data Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Applied Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Applied Scientist,SE,FT,US,M,0,248100.0
2023.0,Applied Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,US,M,0,248100.0
2023.0,Research Scientist,SE,FT,CA,M,0,248100.0
2023.0,Applied Scientist,MI,FT,US,L,0,249300.0
2023.0,Data Engineer,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,EX,FT,US,M,100,249600.0
2023.0,Data Engineer,SE,FT,US,M,100,250000.0
2023.0,Data Engineer,EX,FT,US,M,100,250000.0
2023.0,Applied Scientist,MI,FT,US,M,0,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,SE,FT,US,M,0,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,250000.0
2023.0,Data Analyst,SE,FT,US,M,100,250000.0
2023.0,Data Engineer,MI,FT,US,M,0,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,SE,FT,US,M,100,250000.0
2023.0,Data Engineer,SE,FT,US,M,100,250000.0
2023.0,Data Engineer,SE,FT,US,M,100,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Engineer,MI,FT,US,M,0,250000.0
2023.0,Research Scientist,SE,FT,US,M,0,250000.0
2023.0,Data Scientist,SE,FT,US,M,0,233300.0
2023.0,ML Engineer,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,238000.0
2023.0,Data Engineer,SE,FT,US,M,0,238000.0
2023.0,Data Scientist,SE,FT,US,M,100,238000.0
2023.0,Director of Data Science,EX,FT,US,M,0,237500.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,237400.0
2023.0,Machine Learning Engineer,SE,FT,GB,M,0,237400.0
2023.0,Research Engineer,SE,FT,US,M,0,237000.0
2023.0,ML Engineer,SE,FT,US,M,100,238000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,0,237000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,US,M,0,236500.0
2023.0,Data Engineer,SE,FT,US,M,100,237000.0
2023.0,Data Scientist,SE,FT,CA,M,100,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,CA,M,100,239000.0
2023.0,Data Scientist,SE,FT,US,L,0,239000.0
2023.0,Data Engineer,EX,FT,US,M,100,239000.0
2023.0,Data Engineer,EX,FT,US,M,100,239000.0
2023.0,Data Engineer,EX,FT,US,M,100,239000.0
2023.0,Data Engineer,EX,FT,US,M,100,239000.0
2023.0,Data Operations Engineer,SE,FT,US,M,0,238530.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Research Scientist,MI,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Data Scientist,SE,FT,CA,M,100,238000.0
2023.0,Data Scientist,SE,FT,CA,M,100,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,238000.0
2023.0,Data Scientist,SE,FT,US,M,0,236500.0
2023.0,Data Scientist,SE,FT,US,M,0,239000.0
2023.0,Data Scientist,SE,FT,US,M,100,236160.0
2023.0,Data Engineer,SE,FT,US,M,100,236000.0
2023.0,Data Analyst,SE,FT,US,M,0,234485.0
2023.0,BI Analyst,SE,FT,US,M,100,234485.0
2023.0,ML Engineer,SE,FT,US,M,100,234100.0
2023.0,Data Scientist,SE,FT,US,M,100,234000.0
2023.0,Data Architect,SE,FT,US,M,100,234000.0
2023.0,Data Engineer,SE,FT,US,M,0,234000.0
2023.0,Data Engineer,EX,FT,US,M,0,234000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,234500.0
2023.0,Data Engineer,SE,FT,US,M,0,234000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,234000.0
2023.0,Data Engineer,SE,FT,US,M,100,234000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,234000.0
2023.0,Data Scientist,SE,FT,US,M,0,234000.0
2023.0,ML Engineer,SE,FT,US,M,100,234000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,0,233500.0
2023.0,Data Manager,SE,FT,US,M,0,233500.0
2023.0,Data Scientist,SE,FT,US,M,0,234000.0
2023.0,Research Scientist,SE,FT,US,M,0,234700.0
2023.0,Data Architect,SE,FT,US,M,0,234900.0
2023.0,Data Science Manager,SE,FT,US,M,0,234900.0
2023.0,Data Scientist,SE,FT,US,M,0,235750.0
2023.0,Analytics Engineer,SE,FT,US,M,100,235400.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,235400.0
2023.0,Research Scientist,SE,FT,US,M,100,235000.0
2023.0,Data Science,MI,FT,US,M,100,235000.0
2023.0,Data Scientist,SE,FT,US,M,100,235000.0
2023.0,Data Scientist,SE,FT,US,M,100,235000.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,US,M,100,235000.0
2023.0,ML Engineer,MI,FT,US,M,0,235000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,235000.0
2023.0,Data Scientist,SE,FT,US,M,100,235000.0
2023.0,Data Scientist,SE,FT,US,M,100,235000.0
2023.0,Data Engineer,EX,FT,US,M,0,235000.0
2023.0,Data Engineer,EX,FT,US,M,0,235000.0
2023.0,Data Scientist,SE,FT,US,M,100,235000.0
2023.0,NLP Engineer,SE,FT,US,M,0,235000.0
2023.0,Computer Vision Engineer,SE,FT,US,M,0,235000.0
2023.0,Data Engineer,EX,FT,US,M,100,236000.0
2023.0,Data Architect,SE,FT,US,L,0,239000.0
2023.0,Data Scientist,SE,FT,US,M,0,239080.0
2023.0,AI Engineer,SE,FT,US,M,0,239400.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,241300.0
2023.0,Business Intelligence Engineer,SE,FT,US,L,0,241300.0
2023.0,Data Engineer,SE,FT,US,M,0,241000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,241000.0
2023.0,Data Engineer,SE,FT,US,M,0,241000.0
2023.0,Data Engineer,SE,FT,US,M,0,241000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,241000.0
2023.0,Data Engineer,SE,FT,US,M,0,241871.0
2023.0,Research Engineer,SE,FT,US,M,0,240960.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240810.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Data Engineer,SE,FT,US,L,0,240500.0
2023.0,Research Engineer,SE,FT,US,M,0,240960.0
2023.0,Data Engineer,MI,FT,US,M,0,242000.0
2023.0,Data Engineer,SE,FT,CA,M,0,242000.0
2023.0,Data Scientist,MI,FT,US,M,0,242000.0
2023.0,Computer Vision Engineer,SE,FT,GB,M,0,245000.0
2023.0,Data Engineer,SE,FT,US,M,100,245000.0
2023.0,Data Scientist,SE,FT,US,M,100,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,US,M,0,245000.0
2023.0,Data Scientist,SE,FT,CA,M,0,244000.0
2023.0,Data Scientist,SE,FT,CA,M,0,244000.0
2023.0,Data Science Lead,MI,FT,US,M,0,244000.0
2023.0,Data Engineer,SE,FT,US,M,0,243600.0
2023.0,Data Engineer,SE,FT,CA,M,0,243000.0
2023.0,Data Engineer,MI,FT,CA,M,0,243000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,242921.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,242921.0
2023.0,Data Analytics Manager,MI,FT,US,M,0,242100.0
2023.0,Data Strategist,SE,FT,US,M,0,242000.0
2023.0,Data Scientist,SE,FT,AU,M,0,242000.0
2023.0,AI Engineer,SE,FT,US,M,0,242000.0
2023.0,Data Analyst,SE,FT,US,M,0,240500.0
2023.0,Data Scientist,SE,FT,US,M,100,240350.0
2023.0,Research Scientist,MI,FT,US,M,0,240000.0
2023.0,Research Scientist,SE,FT,US,M,0,240000.0
2023.0,Research Scientist,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,S,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,M,100,240000.0
2023.0,Data Architect,MI,FT,US,M,100,240000.0
2023.0,Research Engineer,SE,FT,US,M,100,240000.0
2023.0,Analytics Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Engineer,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,240000.0
2023.0,Data Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,M,100,240000.0
2023.0,Data Scientist,SE,FT,US,M,100,239900.0
2023.0,Data Scientist,SE,FT,US,M,0,239748.0
2023.0,Data Scientist,SE,FT,US,M,0,239748.0
2023.0,Machine Learning Scientist,SE,FT,US,M,100,240000.0
2023.0,Research Engineer,SE,FT,US,M,0,245000.0
2023.0,Data Operations Engineer,SE,FT,US,M,0,240000.0
2023.0,Research Engineer,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Engineer,MI,FT,US,M,0,240000.0
2023.0,Research Scientist,SE,FT,US,M,100,240000.0
2023.0,Machine Learning Scientist,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,240000.0
2023.0,Data Integration Specialist,EN,FT,US,M,100,240000.0
2023.0,Data Engineer,SE,FT,US,M,0,240000.0
2023.0,Research Scientist,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,UA,M,100,240000.0
2023.0,Research Scientist,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,M,100,240000.0
2023.0,Data Scientist,SE,FT,US,M,100,240000.0
2023.0,AI Engineer,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Data Scientist,SE,FT,US,M,0,240000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,240000.0
2023.0,Research Engineer,SE,FT,US,M,100,240000.0
2023.0,Machine Learning Engineer,SE,FT,GB,M,0,240000.0
2023.0,Data Architect,SE,FT,US,M,100,180000.0
2023.0,Data Engineer,SE,FT,US,M,0,145000.0
2023.0,Business Intelligence Analyst,SE,FT,US,M,100,180000.0
2023.0,Data Analyst,MI,FT,US,M,0,167000.0
2023.0,Data Analytics Manager,MI,FT,US,M,0,155000.0
2023.0,Data Manager,SE,FT,US,M,0,155000.0
2023.0,Data Analytics Manager,MI,FT,US,M,0,155000.0
2023.0,Data Scientist,SE,FT,US,M,0,155000.0
2023.0,Data Analytics Manager,EX,FT,US,M,0,155000.0
2023.0,Data Analyst,SE,FT,US,M,100,155000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,154836.0
2023.0,Applied Scientist,SE,FT,US,M,100,154836.0
2023.0,Data Engineer,MI,FT,US,M,0,167100.0
2023.0,Data Engineer,SE,FT,US,M,100,167200.0
2023.0,Data Scientist,SE,FT,US,M,100,167200.0
2023.0,Data Engineer,SE,FT,US,M,0,157550.0
2023.0,Data Engineer,SE,FT,US,M,0,157550.0
2023.0,Data Engineer,SE,FT,US,M,0,157550.0
2023.0,Data Science Consultant,SE,FT,US,M,0,157550.0
2023.0,Research Scientist,EN,FT,US,M,0,167200.0
2023.0,Research Engineer,EN,FT,US,M,0,155000.0
2023.0,Machine Learning Researcher,SE,FT,US,M,100,170000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,167000.0
2023.0,Data Scientist,SE,FT,US,M,0,167000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,165500.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,US,M,0,165400.0
2023.0,Machine Learning Infrastructure Engineer,SE,FT,GB,M,0,165400.0
2023.0,Analytics Engineer,SE,FT,US,M,0,167000.0
2023.0,Data Analytics Manager,MI,FT,US,M,0,155000.0
2023.0,Data Manager,MI,FT,US,M,0,167000.0
2023.0,Data Analyst,SE,FT,US,M,0,167000.0
2023.0,ML Engineer,SE,FT,US,M,0,165400.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Scientist,SE,FT,US,M,0,155000.0
2023.0,Data Analyst,SE,FT,US,M,0,155000.0
2023.0,Machine Learning Engineer,EX,FT,US,M,100,165200.0
2023.0,Research Engineer,EN,FT,US,M,0,155000.0
2023.0,Data Analyst,MI,FT,US,M,0,167000.0
2023.0,Data Analyst,SE,FT,US,M,0,167000.0
2023.0,Data Analyst,SE,FT,US,M,100,157500.0
2023.0,Data Architect,EX,FT,US,M,0,155000.0
2023.0,Director of Data Science,EX,FT,US,M,0,157500.0
2023.0,Data Engineer,SE,FT,US,M,0,170000.0
2023.0,Research Scientist,EN,FT,US,M,0,167200.0
2023.0,Data Scientist,SE,FT,US,M,100,167200.0
2023.0,Applied Scientist,SE,FT,US,M,0,167310.0
2023.0,Data Scientist,SE,FT,US,M,0,167310.0
2023.0,Data Analyst,SE,FT,US,M,100,154500.0
2023.0,Data Scientist,SE,FT,US,M,100,167441.0
2023.0,Data Engineer,SE,FT,US,M,0,167500.0
2023.0,Data Engineer,EX,FT,US,M,0,167500.0
2023.0,Machine Learning Engineer,SE,FT,US,M,100,160080.0
2023.0,Data Engineer,SE,FT,US,M,0,167500.0
2023.0,Data Engineer,SE,FT,US,M,100,170000.0
2023.0,Data Architect,MI,FT,US,M,0,167500.0
2023.0,Data Architect,MI,FT,US,M,0,167500.0
2023.0,Data Analyst,SE,FT,US,M,0,154440.0
2023.0,Data Manager,SE,FT,US,M,0,160667.0
2023.0,Data Engineer,SE,FT,US,M,100,170000.0
2023.0,Data Scientist,EN,FT,GB,M,0,160800.0
2023.0,Data Analyst,EN,FT,US,M,0,160800.0
2023.0,Data Engineer,SE,FT,US,M,0,170000.0
2023.0,Data Scientist,SE,FT,US,M,100,154600.0
2023.0,Data Scientist,SE,FT,US,M,0,154600.0
2023.0,Data Scientist,SE,FT,US,M,0,154700.0
2023.0,BI Developer,MI,FT,US,M,0,154800.0
2023.0,Research Scientist,EN,FT,US,M,0,167200.0
2023.0,Data Engineer,SE,FT,US,M,100,160000.0
2023.0,Data Science Manager,SE,FT,US,M,100,170000.0
2023.0,Machine Learning Engineer,MI,FT,US,S,0,170000.0
2023.0,Data Scientist,SE,FT,US,M,100,160000.0
2023.0,Data Engineer,SE,FT,US,M,0,167200.0
2023.0,Data Architect,SE,FT,US,M,100,170000.0
2023.0,Data Scientist,SE,FT,US,M,100,157750.0
2023.0,Research Scientist,EN,FT,US,M,0,155000.0
2023.0,Data Scientist,SE,FT,US,M,0,157750.0
2023.0,Data Engineer,SE,FT,US,M,0,170000.0
2023.0,Data Engineer,SE,FT,US,M,100,170000.0
2023.0,Data Engineer,SE,FT,US,M,100,160000.0
2023.0,Data Infrastructure Engineer,MI,FT,US,M,100,160000.0
2023.0,Data Engineer,SE,FT,US,M,0,160000.0
2023.0,BI Developer,MI,FT,US,M,0,154800.0
2023.0,Data Engineer,SE,FT,US,M,0,160000.0
2023.0,Data Scientist,MI,FT,US,M,0,154800.0
2023.0,Data Architect,SE,FT,US,M,100,170000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,155000.0
2023.0,Research Scientist,SE,FT,US,M,100,165500.0
2023.0,Decision Scientist,SE,FT,US,M,100,155000.0
2023.0,Research Engineer,SE,FT,US,M,100,157250.0
2023.0,Data Modeler,SE,FT,US,L,100,155000.0
2023.0,Data Scientist,SE,FT,US,M,0,155000.0
2023.0,Data Architect,SE,FT,US,M,100,155000.0
2023.0,BI Analyst,MI,FT,US,M,0,172300.0
2023.0,Data Engineer,SE,FT,CA,M,100,160000.0
2023.0,Data Scientist,MI,FT,US,M,100,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,100,160000.0
2023.0,Research Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Scientist,SE,FT,US,M,100,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,160000.0
2023.0,Business Intelligence Engineer,SE,FT,US,M,100,155000.0
2023.0,Research Engineer,EN,FT,US,M,0,160000.0
2023.0,Data Scientist,SE,FT,US,M,0,160000.0
2023.0,Data Engineer,SE,FT,US,M,100,160000.0
2023.0,Data Engineer,SE,FT,US,M,0,160000.0
2023.0,Data Scientist,SE,FT,US,M,0,160000.0
2023.0,Data Engineer,SE,FT,US,M,0,160000.0
2023.0,Data Analyst,SE,FT,US,M,100,157000.0
2023.0,Data Scientist,MI,FT,US,M,100,157000.0
2023.0,Data Engineer,SE,FT,US,M,100,160000.0
2023.0,Head of Data,EX,FT,US,M,0,172200.0
2023.0,Research Engineer,SE,FT,US,M,0,155000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,172200.0
2023.0,Data Analyst,MI,FT,US,M,0,160000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,172200.0
2023.0,Data Scientist,SE,FT,US,M,0,160000.0
2023.0,Machine Learning Engineer,MI,FT,US,M,0,172200.0
2023.0,Data Scientist,SE,FT,CA,M,0,155000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,172200.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,ML Engineer,MI,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Analytics Manager,SE,FT,US,M,100,160000.0
2023.0,Data Analyst,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,MI,FT,US,M,0,167500.0
2023.0,Machine Learning Scientist,SE,FT,US,M,100,157250.0
2023.0,Business Intelligence Engineer,SE,FT,US,M,100,155000.0
2023.0,Data Engineer,SE,FT,US,M,100,166000.0
2023.0,Research Scientist,SE,FT,US,M,0,165750.0
2023.0,Machine Learning Scientist,SE,FT,US,M,100,165750.0
2023.0,Research Scientist,MI,FT,US,M,0,155000.0
2023.0,Research Engineer,MI,FT,US,M,0,155000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,155000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,166600.0
2023.0,Data Analyst,SE,FT,GB,M,0,155000.0
2023.0,Business Intelligence Engineer,SE,FT,US,L,0,165600.0
2023.0,Business Intelligence Engineer,MI,FT,US,L,0,165600.0
2023.0,Business Intelligence Engineer,MI,FT,US,L,0,165600.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Scientist,MI,FT,US,M,0,155000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,166600.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,166600.0
2023.0,Data Analyst,SE,FT,GB,M,0,155000.0
2023.0,Data Analytics Manager,MI,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,100,166000.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,166600.0
2023.0,Machine Learning Engineer,SE,FT,US,M,0,166600.0
2023.0,Data Engineer,SE,FT,US,M,0,166000.0
2023.0,Data Lead,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,0,155000.0
2023.0,Data Scientist,SE,FT,US,M,0,155000.0
2023.0,Data Engineer,SE,FT,US,M,100,157250.0
2023.0,Data Scientist,SE,FT,US,M,0,155000.0
